,keyword,ntee_cd,count,Include
5817,foundation,U400,1,2
5818,foundation,U40Z,3,2
5819,foundation,U41,68,2
5820,foundation,U41Z,1,2
5821,foundation,U42,13,2
5822,foundation,U42C,1,2
5823,foundation,U42J,1,2
5824,foundation,U50,50,2
5825,foundation,U500,3,2
5826,foundation,U50I,1,2
5827,foundation,U50J,1,2
5828,foundation,U50Z,13,2
5829,foundation,U51Z,2,2
5830,foundation,U52I,1,2
5831,foundation,U53Z,3,2
5832,foundation,U99,79,2
5833,foundation,U990,2,2
5834,foundation,U99E,1,2
5835,foundation,U99Z,10,2
5836,foundation,V01,6,2
5837,foundation,V010,1,2
5838,foundation,V03,1,2
5839,foundation,V030,1,2
5840,foundation,V05,18,2
5841,foundation,V052,3,2
5842,foundation,V11,1,2
5843,foundation,V112,2,2
5844,foundation,V12,7,2
5845,foundation,V192,1,2
5846,foundation,V20,25,2
5847,foundation,V20Z,4,2
5848,foundation,V21,6,2
5849,foundation,V210,2,2
5850,foundation,V21Z,1,2
5851,foundation,V22,19,2
5852,foundation,V220,1,2
5853,foundation,V22Z,4,2
5854,foundation,V23,18,2
5855,foundation,V230,2,2
5856,foundation,V23I,1,2
5857,foundation,V24,5,2
5858,foundation,V26,6,2
5859,foundation,V26Z,1,2
5860,foundation,V30,9,2
5861,foundation,V31,2,2
5862,foundation,V31Z,1,2
5863,foundation,V32,3,2
5864,foundation,V32Z,1,2
5865,foundation,V33,7,2
5866,foundation,V33H,1,2
5867,foundation,V34,1,2
5868,foundation,V34I,1,2
5869,foundation,V35,4,2
5870,foundation,V35Z,2,2
5871,foundation,V36,3,2
5872,foundation,V37,1,2
5873,foundation,V99,10,2
5874,foundation,V99J,1,2
5875,foundation,V99Z,3,2
5876,foundation,W000,1,2
5877,foundation,W00C,1,2
5878,foundation,W00E,1,2
5879,foundation,W00F,2,2
5880,foundation,W00J,1,2
5881,foundation,W00O,1,2
5882,foundation,W00Z,2,2
5883,foundation,W01,120,2
5884,foundation,W012,2,2
5885,foundation,W02,11,2
5886,foundation,W020,1,2
5887,foundation,W022,1,2
5888,foundation,W03,51,2
5889,foundation,W032,1,2
5890,foundation,W05,21,2
5891,foundation,W050,2,2
5892,foundation,W052,3,2
5893,foundation,W05Z,1,2
5894,foundation,W06Z,2,2
5895,foundation,W11,107,2
5896,foundation,W110,1,2
5897,foundation,W112,10,2
5898,foundation,W113,5,2
5899,foundation,W114,2,2
5900,foundation,W115,2,2
5901,foundation,W119,1,2
5902,foundation,W12,673,2
5903,foundation,W122,1,2
5904,foundation,W123,9,2
5905,foundation,W124,2,2
5906,foundation,W128,2,2
5907,foundation,W129,1,2
5908,foundation,W17E,1,2
5909,foundation,W17Z,1,2
5910,foundation,W19,22,2
5911,foundation,W190,1,2
5912,foundation,W192,3,2
5913,foundation,W193,2,2
5914,foundation,W194,1,2
5915,foundation,W195,1,2
5916,foundation,W199,1,2
5917,foundation,W20,57,2
5918,foundation,W200,1,2
5919,foundation,W20B,1,2
5920,foundation,W20C,1,2
5921,foundation,W20J,1,2
5922,foundation,W20Z,4,2
5923,foundation,W22,8,2
5924,foundation,W22Z,4,2
5925,foundation,W24,58,2
5926,foundation,W240,1,2
5927,foundation,W30,517,2
5928,foundation,W308,1,2
5929,foundation,W30I,2,2
5930,foundation,W30Z,8,2
5931,foundation,W40,12,2
5932,foundation,W40I,1,2
5933,foundation,W40Z,3,2
5934,foundation,W50,7,2
5935,foundation,W60,6,2
5936,foundation,W600,6,2
5937,foundation,W60C,1,2
5938,foundation,W60M,1,2
5939,foundation,W60P,1,2
5940,foundation,W60Z,2,2
5941,foundation,W61,3,2
5942,foundation,W61J,1,2
5943,foundation,W70,132,2
5944,foundation,W700,2,2
5945,foundation,W70J,1,2
5946,foundation,W70M,1,2
5947,foundation,W70Z,14,2
5948,foundation,W80,6,2
5949,foundation,W80C,1,2
5950,foundation,W80E,2,2
5951,foundation,W80P,1,2
5952,foundation,W80Z,1,2
5953,foundation,W90,21,2
5954,foundation,W99,901,2
5955,foundation,W990,1,2
5956,foundation,W999,1,2
5957,foundation,W99J,1,2
5958,foundation,W99Z,4,2
5959,foundation,X00Z,4,2
5960,foundation,X01,38,2
5961,foundation,X014,1,2
5962,foundation,X02,18,2
5963,foundation,X022,1,2
5964,foundation,X03,20,2
5965,foundation,X032,2,2
5966,foundation,X037,1,2
5967,foundation,X05,10,2
5968,foundation,X052,1,2
5969,foundation,X059,1,2
5970,foundation,X11,364,2
5971,foundation,X110,23,2
5972,foundation,X111,7,2
5973,foundation,X112,149,2
5974,foundation,X113,22,2
5975,foundation,X117,3,2
5976,foundation,X119,5,2
5977,foundation,X12,293,2
5978,foundation,X120,19,2
5979,foundation,X122,56,2
5980,foundation,X123,22,2
5981,foundation,X127,1,2
5982,foundation,X129,3,2
5983,foundation,X19,57,2
5984,foundation,X190,2,2
5985,foundation,X192,15,2
5986,foundation,X193,2,2
5987,foundation,X195,3,2
5988,foundation,X20,1487,2
5989,foundation,X200,31,2
5990,foundation,X202,2,2
5991,foundation,X20A,1,2
5992,foundation,X20E,1,2
5993,foundation,X20I,12,2
5994,foundation,X20J,4,2
5995,foundation,X20M,1,2
5996,foundation,X20Z,115,2
5997,foundation,X21,400,2
5998,foundation,X212,4,2
5999,foundation,X21B,1,2
6000,foundation,X21I,40,2
6001,foundation,X21J,9,2
6002,foundation,X21M,2,2
6003,foundation,X21P,1,2
6004,foundation,X21Z,57,2
6005,foundation,X22,108,2
6006,foundation,X220,2,2
6007,foundation,X222,2,2
6008,foundation,X22I,4,2
6009,foundation,X22J,3,2
6010,foundation,X22P,1,2
6011,foundation,X22Z,11,2
6012,foundation,X23Z,2,2
6013,foundation,X24Z,2,2
6014,foundation,X30,163,2
6015,foundation,X300,1,2
6016,foundation,X30I,6,2
6017,foundation,X30J,4,2
6018,foundation,X30Z,18,2
6019,foundation,X40,158,2
6020,foundation,X400,7,2
6021,foundation,X40Z,13,2
6022,foundation,X50,184,2
6023,foundation,X500,4,2
6024,foundation,X502,1,2
6025,foundation,X50Z,13,2
6026,foundation,X60H,1,2
6027,foundation,X70,96,2
6028,foundation,X700,1,2
6029,foundation,X70Z,4,2
6030,foundation,X80,52,2
6031,foundation,X800,1,2
6032,foundation,X802,1,2
6033,foundation,X81,9,2
6034,foundation,X810,2,2
6035,foundation,X82,2,2
6036,foundation,X83,63,2
6037,foundation,X830,4,2
6038,foundation,X84,14,2
6039,foundation,X840,2,2
6040,foundation,X90,63,2
6041,foundation,X90I,1,2
6042,foundation,X90Z,4,2
6043,foundation,X99,532,2
6044,foundation,X990,3,2
6045,foundation,X99B,1,2
6046,foundation,X99I,6,2
6047,foundation,X99J,7,2
6048,foundation,X99M,2,2
6049,foundation,X99P,1,2
6050,foundation,X99Z,152,2
6051,foundation,Y01,9,2
6052,foundation,Y02,1,2
6053,foundation,Y03,5,2
6054,foundation,Y032,1,2
6055,foundation,Y05,2,2
6056,foundation,Y11,23,2
6057,foundation,Y110,3,2
6058,foundation,Y114,1,2
6059,foundation,Y115,2,2
6060,foundation,Y12,55,2
6061,foundation,Y125,1,2
6062,foundation,Y19,2,2
6063,foundation,Y194,1,2
6064,foundation,Y20,9,2
6065,foundation,Y20Z,1,2
6066,foundation,Y22,1,2
6067,foundation,Y23,1,2
6068,foundation,Y25,1,2
6069,foundation,Y30,1,2
6070,foundation,Y300,1,2
6071,foundation,Y30Z,1,2
6072,foundation,Y33Z,1,2
6073,foundation,Y34Z,1,2
6074,foundation,Y40,21,2
6075,foundation,Y400,1,2
6076,foundation,Y40I,3,2
6077,foundation,Y40Z,15,2
6078,foundation,Y41Z,1,2
6079,foundation,Y42,9,2
6080,foundation,Y43,17,2
6081,foundation,Y430,1,2
6082,foundation,Y440,1,2
6083,foundation,Y50,80,2
6084,foundation,Y500,2,2
6085,foundation,Y50P,1,2
6086,foundation,Y50Z,1,2
6087,foundation,Y99,44,2
6088,foundation,Z20,1,2
6089,foundation,Z30J,1,2
6090,foundation,Z9,1,2
6091,foundation,Z91I,1,2
6092,foundation,Z99,977,2
6093,foundation,Z990,2,2
6094,foundation,Z999,2,2
6095,foundation,Z99B,1,2
6096,foundation,Z99I,4,2
6097,foundation,Z99J,1,2
6098,foundation,Z99M,1,2
6099,foundation,Z99Z,684,2
6100,gallery,A01,1,2
6101,gallery,A035,1,2
6102,gallery,A11,5,2
6103,gallery,A110,3,2
6104,gallery,A115,2,2
6105,gallery,A12,3,2
6106,gallery,A125,1,2
6107,gallery,A19,1,2
6108,gallery,A20,96,2
6109,gallery,A200,3,2
6110,gallery,A23,3,2
6111,gallery,A25,27,2
6112,gallery,A250,7,2
6113,gallery,A26,2,2
6114,gallery,A26Z,1,2
6115,gallery,A30,1,2
6116,gallery,A34,1,2
6117,gallery,A40,27,2
6118,gallery,A400,19,2
6119,gallery,A45M,1,2
6120,gallery,A500,5,2
6121,gallery,A50M,1,2
6122,gallery,A510,21,2
6123,gallery,A51I,1,2
6124,gallery,A51Z,5,2
6125,gallery,A540,2,2
6126,gallery,A60,2,2
6127,gallery,A600,1,2
6128,gallery,A60Z,1,2
6129,gallery,A61,2,2
6130,gallery,A62,1,2
6131,gallery,A65,2,2
6132,gallery,A650,1,2
6133,gallery,A65Z,1,2
6134,gallery,A680,1,2
6135,gallery,A6E,1,2
6136,gallery,A70,1,2
6137,gallery,A80,2,2
6138,gallery,A82Z,1,2
6139,gallery,A90,7,2
6140,gallery,A99,11,2
6141,gallery,A99M,1,2
6142,gallery,B117,1,2
6143,gallery,B28,1,2
6144,gallery,B60,1,2
6145,gallery,B82,1,2
6146,gallery,B90,2,2
6147,gallery,B99,1,2
6148,gallery,C60,1,2
6149,gallery,G41,1,2
6150,gallery,G83,1,2
6151,gallery,K99,1,2
6152,gallery,M20,1,2
6153,gallery,N31,1,2
6154,gallery,N70,1,2
6155,gallery,P11,1,2
6156,gallery,P193,1,2
6157,gallery,P20,2,2
6158,gallery,P21,1,2
6159,gallery,P30,2,2
6160,gallery,P31,5,2
6161,gallery,P32,2,2
6162,gallery,P40,1,2
6163,gallery,P80,1,2
6164,gallery,Q112,1,2
6165,gallery,R26,1,2
6166,gallery,S30,1,2
6167,gallery,S41,3,2
6168,gallery,T01,1,2
6169,gallery,T11,1,2
6170,gallery,T12,1,2
6171,gallery,T22,1,2
6172,gallery,T22I,1,2
6173,gallery,T30,1,2
6174,gallery,W30,1,2
6175,gallery,X21,1,2
6176,gallery,X30,1,2
6177,gallery,X80,1,2
6178,gallery,X99,1,2
6179,gallery,Z99,2,2
6180,garden,A01,3,2
6181,garden,A11,4,2
6182,garden,A110,3,2
6183,garden,A113,1,2
6184,garden,A118,1,2
6185,garden,A192,1,2
6186,garden,A20,24,2
6187,garden,A200,1,2
6188,garden,A23,12,2
6189,garden,A230,3,2
6190,garden,A25,8,2
6191,garden,A26,2,2
6192,garden,A30,1,2
6193,garden,A31,3,2
6194,garden,A33,1,2
6195,garden,A34,2,2
6196,garden,A40,3,2
6197,garden,A500,1,2
6198,garden,A50Z,1,2
6199,garden,A510,2,2
6200,garden,A51I,1,2
6201,garden,A540,1,2
6202,garden,A57Z,1,2
6203,garden,A60,4,2
6204,garden,A63,1,2
6205,garden,A630,1,2
6206,garden,A63Z,1,2
6207,garden,A65,2,2
6208,garden,A650,1,2
6209,garden,A68,2,2
6210,garden,A69,1,2
6211,garden,A69Z,1,2
6212,garden,A6BZ,1,2
6213,garden,A70,2,2
6214,garden,A74Z,1,2
6215,garden,A80,33,2
6216,garden,A800,1,2
6217,garden,A80Z,1,2
6218,garden,A82Z,3,2
6219,garden,A84,4,2
6220,garden,A90,2,2
6221,garden,A99,6,2
6222,garden,A99Z,4,2
6223,garden,B01,7,2
6224,garden,B02,1,2
6225,garden,B03,4,2
6226,garden,B11,15,2
6227,garden,B111,1,2
6228,garden,B117,1,2
6229,garden,B12,8,2
6230,garden,B19,1,2
6231,garden,B192,1,2
6232,garden,B20,9,2
6233,garden,B200,1,2
6234,garden,B21,14,2
6235,garden,B210,2,2
6236,garden,B21Z,4,2
6237,garden,B22Z,1,2
6238,garden,B24,8,2
6239,garden,B240,1,2
6240,garden,B24P,1,2
6241,garden,B24Z,1,2
6242,garden,B26,1,2
6243,garden,B28,3,2
6244,garden,B29,6,2
6245,garden,B30,1,2
6246,garden,B41I,1,2
6247,garden,B420,1,2
6248,garden,B50,2,2
6249,garden,B60,24,2
6250,garden,B70,1,2
6251,garden,B70Z,1,2
6252,garden,B71I,1,2
6253,garden,B80,3,2
6254,garden,B82,24,2
6255,garden,B82Z,1,2
6256,garden,B84,1,2
6257,garden,B90,48,2
6258,garden,B90Z,2,2
6259,garden,B94,15,2
6260,garden,B940,1,2
6261,garden,B99,38,2
6262,garden,B99K,1,2
6263,garden,B99Z,5,2
6264,garden,C01,5,2
6265,garden,C03,3,2
6266,garden,C034,71,2
6267,garden,C11,8,2
6268,garden,C113,1,2
6269,garden,C114,34,2
6270,garden,C12,6,2
6271,garden,C124,5,2
6272,garden,C19,2,2
6273,garden,C20,1,2
6274,garden,C20Z,1,2
6275,garden,C30,22,2
6276,garden,C300,1,2
6277,garden,C30I,1,2
6278,garden,C30Z,5,2
6279,garden,C32,27,2
6280,garden,C32Z,1,2
6281,garden,C34,4,2
6282,garden,C35,2,2
6283,garden,C36,1,2
6284,garden,C38Z,1,2
6285,garden,C40,64,2
6286,garden,C400,17,2
6287,garden,C40Z,1,2
6288,garden,C410,71,2
6289,garden,C41Z,7,2
6290,garden,C42,1645,2
6291,garden,C420,148,2
6292,garden,C42C,1,2
6293,garden,C42M,1,2
6294,garden,C42Y,3,2
6295,garden,C42Z,31,2
6296,garden,C50,51,2
6297,garden,C500,3,2
6298,garden,C60,48,2
6299,garden,C600,2,2
6300,garden,C99,32,2
6301,garden,C990,1,2
6302,garden,C99Z,1,2
6303,garden,D11,1,2
6304,garden,D115,1,2
6305,garden,D20,17,2
6306,garden,D200,2,2
6307,garden,D30,2,2
6308,garden,D32,3,2
6309,garden,D34,3,2
6310,garden,D500,1,2
6311,garden,D60,3,2
6312,garden,D600,1,2
6313,garden,D99,3,2
6314,garden,E01,2,2
6315,garden,E11,3,2
6316,garden,E119,1,2
6317,garden,E19,1,2
6318,garden,E22,1,2
6319,garden,E22I,1,2
6320,garden,E32,2,2
6321,garden,E34Z,1,2
6322,garden,E50,2,2
6323,garden,E60,6,2
6324,garden,E70,5,2
6325,garden,E86,1,2
6326,garden,E90Z,1,2
6327,garden,E91,3,2
6328,garden,E910,3,2
6329,garden,E91Z,2,2
6330,garden,E92,1,2
6331,garden,E99,4,2
6332,garden,F01,1,2
6333,garden,F02,1,2
6334,garden,F11,1,2
6335,garden,F20,5,2
6336,garden,F21,1,2
6337,garden,F22,1,2
6338,garden,F30,4,2
6339,garden,F320,1,2
6340,garden,F33,1,2
6341,garden,F40,1,2
6342,garden,F60,6,2
6343,garden,F80,2,2
6344,garden,G12,2,2
6345,garden,G193,2,2
6346,garden,G30,1,2
6347,garden,G45,1,2
6348,garden,G50,1,2
6349,garden,G80,1,2
6350,garden,H12,2,2
6351,garden,H48,1,2
6352,garden,I126,1,2
6353,garden,I19,1,2
6354,garden,I20,1,2
6355,garden,I21,3,2
6356,garden,I31,1,2
6357,garden,I40,2,2
6358,garden,I51,1,2
6359,garden,I80,1,2
6360,garden,J20,1,2
6361,garden,J20Z,1,2
6362,garden,J21,1,2
6363,garden,J22,2,2
6364,garden,J30,1,2
6365,garden,J33,1,2
6366,garden,J40,2,2
6367,garden,K01,2,2
6368,garden,K02,1,2
6369,garden,K03,2,2
6370,garden,K030,1,2
6371,garden,K11,7,2
6372,garden,K12,3,2
6373,garden,K20,106,2
6374,garden,K200,2,2
6375,garden,K24Z,1,2
6376,garden,K25,2,2
6377,garden,K26,1,2
6378,garden,K30,78,2
6379,garden,K31,12,2
6380,garden,K35,2,2
6381,garden,K36,1,2
6382,garden,K40,6,2
6383,garden,K50,1,2
6384,garden,K99,52,2
6385,garden,L11,2,2
6386,garden,L12,1,2
6387,garden,L19,1,2
6388,garden,L20,32,2
6389,garden,L200,5,2
6390,garden,L20M,1,2
6391,garden,L20Z,13,2
6392,garden,L21,40,2
6393,garden,L210,11,2
6394,garden,L21Z,10,2
6395,garden,L22,40,2
6396,garden,L22M,1,2
6397,garden,L22Z,19,2
6398,garden,L24,3,2
6399,garden,L25,1,2
6400,garden,L40,4,2
6401,garden,L41,1,2
6402,garden,L50,7,2
6403,garden,L51Z,1,2
6404,garden,L80,4,2
6405,garden,L80J,1,2
6406,garden,L80Z,5,2
6407,garden,L99,1,2
6408,garden,M11,1,2
6409,garden,M20,1,2
6410,garden,M23,1,2
6411,garden,M24,8,2
6412,garden,M60,1,2
6413,garden,M99,3,2
6414,garden,N01,1,2
6415,garden,N03,1,2
6416,garden,N11,3,2
6417,garden,N113,3,2
6418,garden,N19,1,2
6419,garden,N20,2,2
6420,garden,N20Z,1,2
6421,garden,N30,3,2
6422,garden,N31,3,2
6423,garden,N32,31,2
6424,garden,N40,1,2
6425,garden,N50,61,2
6426,garden,N50Z,1,2
6427,garden,N52,2,2
6428,garden,N52Z,1,2
6429,garden,N60,8,2
6430,garden,N60J,1,2
6431,garden,N60Z,2,2
6432,garden,N62,2,2
6433,garden,N63,6,2
6434,garden,N64,6,2
6435,garden,N65,5,2
6436,garden,N66,2,2
6437,garden,N67,4,2
6438,garden,N68,4,2
6439,garden,N70,4,2
6440,garden,N71,1,2
6441,garden,N99,9,2
6442,garden,O01,1,2
6443,garden,O20,5,2
6444,garden,O20Z,1,2
6445,garden,O21Z,1,2
6446,garden,O30,1,2
6447,garden,O42P,1,2
6448,garden,O50,18,2
6449,garden,O51,1,2
6450,garden,O52,9,2
6451,garden,O99,6,2
6452,garden,O99Z,1,2
6453,garden,P112,1,2
6454,garden,P12,2,2
6455,garden,P19,1,2
6456,garden,P20,87,2
6457,garden,P20Z,4,2
6458,garden,P24,1,2
6459,garden,P28,3,2
6460,garden,P28Z,3,2
6461,garden,P29,1,2
6462,garden,P30,13,2
6463,garden,P300,1,2
6464,garden,P32,1,2
6465,garden,P33,11,2
6466,garden,P330,2,2
6467,garden,P40,1,2
6468,garden,P43,3,2
6469,garden,P45,1,2
6470,garden,P50,10,2
6471,garden,P51Z,1,2
6472,garden,P60,7,2
6473,garden,P62,2,2
6474,garden,P70,4,2
6475,garden,P700,1,2
6476,garden,P70Z,1,2
6477,garden,P73,6,2
6478,garden,P73Z,3,2
6479,garden,P75,4,2
6480,garden,P750,5,2
6481,garden,P75Z,5,2
6482,garden,P80,16,2
6483,garden,P80Z,2,2
6484,garden,P81,2,2
6485,garden,P82,4,2
6486,garden,P84,2,2
6487,garden,P85,1,2
6488,garden,P99,13,2
6489,garden,Q114,1,2
6490,garden,Q21,2,2
6491,garden,Q21Z,1,2
6492,garden,Q30,1,2
6493,garden,Q31,4,2
6494,garden,Q33,4,2
6495,garden,R20,1,2
6496,garden,R25,1,2
6497,garden,R26,1,2
6498,garden,S01,3,2
6499,garden,S03,1,2
6500,garden,S11,2,2
6501,garden,S112,1,2
6502,garden,S12,3,2
6503,garden,S19,2,2
6504,garden,S20,67,2
6505,garden,S20Z,1,2
6506,garden,S21,12,2
6507,garden,S22,12,2
6508,garden,S220,2,2
6509,garden,S24Z,1,2
6510,garden,S30,3,2
6511,garden,S30Z,1,2
6512,garden,S31,3,2
6513,garden,S310,1,2
6514,garden,S40,2,2
6515,garden,S41,16,2
6516,garden,S41Z,1,2
6517,garden,S46,1,2
6518,garden,S47,2,2
6519,garden,S50,2,2
6520,garden,S80,27,2
6521,garden,S800,1,2
6522,garden,S81,3,2
6523,garden,S81Z,1,2
6524,garden,S82,2,2
6525,garden,S99,18,2
6526,garden,S99Z,2,2
6527,garden,T01,1,2
6528,garden,T11,3,2
6529,garden,T12,6,2
6530,garden,T20,17,2
6531,garden,T202,1,2
6532,garden,T20Z,2,2
6533,garden,T21,2,2
6534,garden,T22,3,2
6535,garden,T22Z,1,2
6536,garden,T23,9,2
6537,garden,T30,10,2
6538,garden,T30Z,2,2
6539,garden,T31,4,2
6540,garden,T50,13,2
6541,garden,T70,4,2
6542,garden,T99,2,2
6543,garden,T99Z,2,2
6544,garden,U20,1,2
6545,garden,U30,1,2
6546,garden,U40,1,2
6547,garden,U50,1,2
6548,garden,W01,1,2
6549,garden,W05,1,2
6550,garden,W11,3,2
6551,garden,W12,3,2
6552,garden,W123,1,2
6553,garden,W20,1,2
6554,garden,W24,3,2
6555,garden,W30,9,2
6556,garden,W600,1,2
6557,garden,W80,1,2
6558,garden,W99,15,2
6559,garden,X01,1,2
6560,garden,X11,2,2
6561,garden,X12,2,2
6562,garden,X20,103,2
6563,garden,X200,2,2
6564,garden,X20Z,7,2
6565,garden,X21,50,2
6566,garden,X21I,1,2
6567,garden,X21Z,4,2
6568,garden,X30,15,2
6569,garden,X40,1,2
6570,garden,X50,7,2
6571,garden,X70,2,2
6572,garden,X83,4,2
6573,garden,X90,2,2
6574,garden,X99,14,2
6575,garden,X99Z,3,2
6576,garden,Y11,1,2
6577,garden,Y19,1,2
6578,garden,Y20,1,2
6579,garden,Y22,1,2
6580,garden,Y43,2,2
6581,garden,Y50,47,2
6582,garden,Y500,2,2
6583,garden,Y50Z,1,2
6584,garden,Y99,2,2
6585,garden,Z99,20,2
6586,garden,Z99M,2,2
6587,garden,Z99Z,9,2
6588,genelogical,A80,1,2
6589,hall,A01,1,2
6590,hall,A02,1,2
6591,hall,A03,2,2
6592,hall,A030,1,2
6593,hall,A033,1,2
6594,hall,A11,6,2
6595,hall,A110,3,2
6596,hall,A112,2,2
6597,hall,A115,4,2
6598,hall,A12,8,2
6599,hall,A122,1,2
6600,hall,A19,1,2
6601,hall,A20,44,2
6602,hall,A200,4,2
6603,hall,A23,23,2
6604,hall,A230,1,2
6605,hall,A25,7,2
6606,hall,A26,3,2
6607,hall,A26Z,1,2
6608,hall,A30,2,2
6609,hall,A31,3,2
6610,hall,A32,2,2
6611,hall,A33,1,2
6612,hall,A33Z,1,2
6613,hall,A34,3,2
6614,hall,A40,2,2
6615,hall,A400,1,2
6616,hall,A500,69,2
6617,hall,A50Z,9,2
6618,hall,A540,6,2
6619,hall,A54Z,3,2
6620,hall,A570,6,2
6621,hall,A57Z,1,2
6622,hall,A58I,2,2
6623,hall,A58Z,9,2
6624,hall,A59Z,1,2
6625,hall,A60,7,2
6626,hall,A600,2,2
6627,hall,A61,8,2
6628,hall,A610,9,2
6629,hall,A61I,2,2
6630,hall,A62,10,2
6631,hall,A65,11,2
6632,hall,A650,7,2
6633,hall,A65Z,1,2
6634,hall,A68,23,2
6635,hall,A680,2,2
6636,hall,A68Z,2,2
6637,hall,A69,3,2
6638,hall,A690,1,2
6639,hall,A69Z,1,2
6640,hall,A6B,4,2
6641,hall,A6C,6,2
6642,hall,A6E0,2,2
6643,hall,A70,2,2
6644,hall,A76Z,1,2
6645,hall,A8,1,2
6646,hall,A80,99,2
6647,hall,A800,3,2
6648,hall,A80Z,2,2
6649,hall,A82,2,2
6650,hall,A82Z,17,2
6651,hall,A84,23,2
6652,hall,A84Z,1,2
6653,hall,A90,4,2
6654,hall,A99,10,2
6655,hall,A99Z,1,2
6656,hall,B01,9,2
6657,hall,B02,1,2
6658,hall,B03,7,2
6659,hall,B05,1,2
6660,hall,B11,47,2
6661,hall,B110,3,2
6662,hall,B112,9,2
6663,hall,B114,2,2
6664,hall,B117,2,2
6665,hall,B119,1,2
6666,hall,B12,21,2
6667,hall,B122,6,2
6668,hall,B127,1,2
6669,hall,B19,6,2
6670,hall,B192,1,2
6671,hall,B20,11,2
6672,hall,B200,7,2
6673,hall,B20Z,8,2
6674,hall,B21,4,2
6675,hall,B210,1,2
6676,hall,B21I,1,2
6677,hall,B21Z,3,2
6678,hall,B22Z,1,2
6679,hall,B24,8,2
6680,hall,B240,1,2
6681,hall,B24I,1,2
6682,hall,B24Z,4,2
6683,hall,B25,6,2
6684,hall,B250,5,2
6685,hall,B25I,2,2
6686,hall,B25Z,2,2
6687,hall,B28,5,2
6688,hall,B28Z,2,2
6689,hall,B29,19,2
6690,hall,B30,2,2
6691,hall,B40,1,2
6692,hall,B41I,1,2
6693,hall,B420,1,2
6694,hall,B43,2,2
6695,hall,B430,1,2
6696,hall,B43I,2,2
6697,hall,B50,2,2
6698,hall,B500,1,2
6699,hall,B60,6,2
6700,hall,B64Z,1,2
6701,hall,B70,10,2
6702,hall,B70Z,1,2
6703,hall,B71I,1,2
6704,hall,B71Z,1,2
6705,hall,B77Z,1,2
6706,hall,B8,1,2
6707,hall,B80,10,2
6708,hall,B80Z,3,2
6709,hall,B82,112,2
6710,hall,B820,2,2
6711,hall,B823,1,2
6712,hall,B82Z,10,2
6713,hall,B83,1,2
6714,hall,B84,22,2
6715,hall,B84Z,2,2
6716,hall,B90,37,2
6717,hall,B94,62,2
6718,hall,B94I,1,2
6719,hall,B94Z,3,2
6720,hall,B99,51,2
6721,hall,B990,1,2
6722,hall,B99I,1,2
6723,hall,B99Z,4,2
6724,hall,C01,1,2
6725,hall,C013,1,2
6726,hall,C20,6,2
6727,hall,C27,3,2
6728,hall,C30,6,2
6729,hall,C300,1,2
6730,hall,C30Z,2,2
6731,hall,C32,5,2
6732,hall,C410,1,2
6733,hall,C42,2,2
6734,hall,C50,2,2
6735,hall,C60,2,2
6736,hall,C99,3,2
6737,hall,D01,1,2
6738,hall,D114,1,2
6739,hall,D12,1,2
6740,hall,D123,1,2
6741,hall,D20,14,2
6742,hall,D200,5,2
6743,hall,D34,1,2
6744,hall,D60,1,2
6745,hall,D99,4,2
6746,hall,E01,2,2
6747,hall,E03,1,2
6748,hall,E030,1,2
6749,hall,E11,3,2
6750,hall,E12,12,2
6751,hall,E123,1,2
6752,hall,E190,1,2
6753,hall,E20,2,2
6754,hall,E20I,1,2
6755,hall,E210,1,2
6756,hall,E220,6,2
6757,hall,E22I,5,2
6758,hall,E22Z,2,2
6759,hall,E31,1,2
6760,hall,E32,2,2
6761,hall,E32Z,1,2
6762,hall,E39Z,1,2
6763,hall,E50,5,2
6764,hall,E50Z,2,2
6765,hall,E60,3,2
6766,hall,E62,3,2
6767,hall,E62Z,2,2
6768,hall,E70,6,2
6769,hall,E86,4,2
6770,hall,E86I,1,2
6771,hall,E91,1,2
6772,hall,E910,2,2
6773,hall,E91Z,3,2
6774,hall,E92,1,2
6775,hall,E99,4,2
6776,hall,F12,1,2
6777,hall,F19,1,2
6778,hall,F192,1,2
6779,hall,F20,14,2
6780,hall,F200,2,2
6781,hall,F20Z,1,2
6782,hall,F21,5,2
6783,hall,F212,1,2
6784,hall,F21I,1,2
6785,hall,F22,10,2
6786,hall,F220,5,2
6787,hall,F22Z,10,2
6788,hall,F30,2,2
6789,hall,F32Z,1,2
6790,hall,F33,4,2
6791,hall,F330,1,2
6792,hall,F33Z,1,2
6793,hall,F34Z,1,2
6794,hall,F50,1,2
6795,hall,F53,1,2
6796,hall,F60,2,2
6797,hall,F70,2,2
6798,hall,F80,1,2
6799,hall,F80Z,1,2
6800,hall,F99,4,2
6801,hall,G018,1,2
6802,hall,G11,2,2
6803,hall,G12,3,2
6804,hall,G123,1,2
6805,hall,G20,2,2
6806,hall,G30,3,2
6807,hall,G50,1,2
6808,hall,G81,1,2
6809,hall,G84,1,2
6810,hall,G92,1,2
6811,hall,H01,1,2
6812,hall,H03,1,2
6813,hall,H114,1,2
6814,hall,H12,6,2
6815,hall,H123,3,2
6816,hall,H30,1,2
6817,hall,H41,1,2
6818,hall,H43,1,2
6819,hall,H50Z,1,2
6820,hall,H54,1,2
6821,hall,I01,1,2
6822,hall,I20,4,2
6823,hall,I21,1,2
6824,hall,I30Z,1,2
6825,hall,I31,1,2
